library,path,issue,value
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._10 Love And Marriage.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._11 They Can't Take That Away From Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._13 Fly Me To The Moon.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._15 The Best Is Yet To Come.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._18 That's Life.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._19 The Girl From Ipanema.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._20 The Lady Is A Tramp.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._21 Bad, Bad Leroy Brown.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._22 Mack The Knife.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._23 Love's Been Good To Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/My Way - The Best Of/._24 L.A. Is My Lady.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._01 Nice 'N' Easy.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._02 That Old Feeling.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._03 How Deep Is The Ocean.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._07 Nevertheless.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._08 She's Funny That Way.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._09 Try A Little Tenderness.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._10 Embraceable You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._12 Dream.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._13 The Nearness Of You (Bonus Track).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._14 Someone To Watch Over Me (Bonus Track).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._15 Day In Day Out (Bonus Track).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Nice 'N' Easy/._16 My One And Only Love (Bonus Track).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._01 When No One Cares.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._02 A Cottage For Sale.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._04 Where Do You Go_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._06 Here's That Rainy Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._07 I Can't Get Started.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._08 Why Try To Change Me Now_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._09 Just Friends.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._10 I'll Never Smile Again.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._11 None But The Lonely Heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._12 The One I Love (Belongs To Somebody Else).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._13 This Was My Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._14 I Could Have Told You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/No One Cares/._15 You Forgot All The Words (While I Still Remember The Tune).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._01 A Fine Romance.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._02 Somethin' Stupid.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._03 Have You Met Miss Jones_.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._03 Let's Fall in Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._04 I've Got a Crush on You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._05 My Funny Valentine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,"/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._07 Bewitched, Bothered and Bewildered.mp3",metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._07 The Way You Look Tonight.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._08 Call Me Irresponsible.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._09 I'm Beginning to See the Light.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._10 Come Fly With Me [Live].mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._10 The Very Thought of You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._12 Like Someone in Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._13 Misty.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._13 Quiet Nights of Quiet Stars (Corcovado).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._14 Desafinado.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._14 More (Theme from Mondo Cane).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._16 Watch What Happens.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._17 Cycles.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._17 I Have Dreamed.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._19 East of the Sun (And West of the Moon).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._19 Love Walked In.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._20 It's Always You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._20 You'd Be So Easy to Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._22 The Look of Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._23 Call Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._23 Gentle on My Mind.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Romance [2002 Reprise Box]/._24 It Had to Be You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._01 From here to eternity.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._02 Three coins in the fountain.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._03 Young at heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._04 Just one of those things.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._05 Someone to watch over me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._06 Not as a stranger.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._07 (Love is) The tender trap.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._08 Johnny Concho theme.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._09 All the way.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._10 Chicago.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._11 Monique.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._12 They came to Cordura.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._13 To love and be loved.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._15 All my tomorrows.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._16 It's alright with me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._17 C'est magnifique.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._19 Blue moon.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._20 Night and day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Screen Sinatra/._21 As time goes by.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._01 Agua de Beber.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._02 Someone to Light up My Life.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._03 Triste.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._04 Don't Ever Go Away (Por Causa de Voce).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._05 This Happy Madness (Estrada Branca).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._06 Wave.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._07 One Note Samba (Samba de Uma Nota So).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._08 I Will Drink the Wine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._09 (They Long to Be) Close to You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._10 Sunrise in the Morning.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._11 Bein' Green.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._12 My Sweet Lady.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._13 Leaving on a Jet Plane.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra & Company/._14 Lady Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._01 Come Fly With Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._03 I've Got You Under My Skin.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._04 The Shadow Of Your Smile.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._05 Street Of Dreams.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._06 One For My Baby (And One More For The Road).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._07 Fly Me To The Moon (In Other Words).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._08 One O'Clock Jump.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._09 Frank Sinatra Monologue.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._10 You Make Me Feel So Young.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._11 All Of Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._12 The September Of My Years.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._13 Get Me To The Church On Time.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._14 It Was a Very Good Year.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._15 Don't Worry 'Bout Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._16 Makin' Whoopee!.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._18 Angel Eyes.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._19 My Kind Of Town.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._20 Sinatra Closing Monologue.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Sinatra At The Sands/._21 My Kind of Town (Reprise).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._01 Jeepers Creepers.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._01 My Funny Valentine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._02 Taking a Chance on Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._02 The Girl Next Door.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._03 A Foggy Day.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._03 Wrap Your Troubles in Dreams (And Dream Your Troubles Away).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._04 Like Someone in Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._05 I Get a Kick Out of You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._06 Little Girl Blue.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._07 Get Happy.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._07 They Can't Take That Away from Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._08 Violets for Your Furs.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._10 I'm Gonna Sit Right Down (And Write Myself a Letter).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._11 Sunday.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Songs for Young Lovers_Swing Easy!/._16 All of Me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._01 how_about_you.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._02 people_will_say_were_in_love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._03 devil_may_care.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._04 all_or_nothing_at_all.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._05 moonlight_in_vermont.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._06 youll_never_know.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._07 ts_get_away_from_it_all.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._08 this_love_of_mine.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._09 without_a_song.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._10 all_this_and_heaven_too.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._11 ill_be_seeing_you.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._12 fools_rush_in.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._13 out_of_nowhere.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._14 imagination.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._15 the_last_call_of_love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._16 east_of_the_sun.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._17 i_dont_stand_a_ghost_of_a_chance.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._18 somebody_loves_me.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._19 moments_in_the_moonlight.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._20 too_romantic.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._21 the_one_i_love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._22 close_to_you.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._23 street_of_dreams.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._24 this_is_the_beginning_of_the_end.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._25 do_you_keep_my_heart.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/Soundtrack to A Century/._26 in_the_blue_of_the_evening.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._01 That Old Black Magic.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._02 All The Things You Are.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._03 My Heart Stood Still.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._07 There's No You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._09 Stormy Weather.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._12 The House I Live In.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._13 These Foolish Things.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._14 Where Or When.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/That Old Black Magic/._16 You Go To My Head.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._01 Disc 101 - Close To You.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._02 Disc 102 - People Will Say We're In Love.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._03 Disc 103 - If You Are But A Dream.mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._04 Disc 104 - Saturday Night (is the loneliest night in the week).mp3,metadata_error,can't sync to MPEG frame
CONTEMPORARY,/data/Music/CONTEMPORARY/Frank Sinatra/The Best Of The Columbia Years/._05 Disc 105 - White Christmas.mp3,metadata_error,can't sync to MPEG frame
