library,path,issue,value
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/505 - String Quartet in Es KV 428 - Allegro vivace assai.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/506 - String Quartet in Es KV 428 - Menuetto Moderato.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/507 - String Quartet in Es KV 428 - Adagio.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/508 - String Quartet in Es KV 428 - Allegro assai.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/509 - String Quartet in D KV 575 - Allegretto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/510 - String Quartet in D KV 575 - Andante.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/511 - String Quartet in D KV 575 - Menuetto Allegretto.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/512 - String Quartet in D KV 575 - Allegretto.flac,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/601 - String Quartet No. 18 in A, K.464 - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/602 - String Quartet No. 18 in A, K.464 - Menuetto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/603 - String Quartet No. 18 in A, K.464 - Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/604 - String Quartet No. 18 in A, K.464 - Allegro non troppo.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/605 - String Quartet No. 19 in C, K.465 - 'Dissonance' - Adagio - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/606 - String Quartet No. 19 in C, K.465 - 'Dissonance' - Andante cantabile.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/607 - String Quartet No. 19 in C, K.465 - 'Dissonance' - Menuetto. Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/608 - String Quartet No. 19 in C, K.465 - 'Dissonance' - Allegro molto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/609 - Fugue in C minor, BWV 871 - JSB arr Mozart KV 405.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/610 - Fugue in E flat major, BWV 876 - JSB arr Mozart KV 405.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/611 - Fugue in E major, BWV 878 - JSB arr Mozart KV 405.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/612 - Fugue in D sharp minor, BWV 877 - JSB arr Mozart KV 405.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/613 - Fugue in D major, BWV 874 - JSB arr Mozart KV 405.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/614 - Adagio and Fugue in C minor, K.546 - Adagio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett/615 - Adagio and Fugue in C minor, K.546 - Fugue.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Et in Terra Pax.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Et in Terra Pax.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Gloria in Excelsis.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Gloria in Excelsis.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Gratias Agimus Tibi.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/00 - Gratias Agimus Tibi.mp3,missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Various/00 - Variations on Twinkle, Twinkle.mp3",missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/01 - 40 Molto Allegro.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/11 - Hn Con2 Rondo.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/11 - Ov Seraglio.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various/12 - Rondo Turca.mp3,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/501 - Serenade No. 13 for strings in G major ('Eine kleine Nachtmusik'), K. 525 Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/502 - Serenade No. 13 for strings in G major ('Eine kleine Nachtmusik'), K. 525 Romance Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/503 - Serenade No. 13 for strings in G major ('Eine kleine Nachtmusik'), K. 525 Menuetto & Trio - Allegretto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/504 - Serenade No. 13 for strings in G major ('Eine kleine Nachtmusik'), K. 525 Rondo - Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/505 - Serenade No. 6 for orchestra in D major ('Serenata Notturna'), K. 239 Marcia - Maestoso.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/506 - Serenade No. 6 for orchestra in D major ('Serenata Notturna'), K. 239 Menuetto & Trio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/507 - Serenade No. 6 for orchestra in D major ('Serenata Notturna'), K. 239 Rondeau Allegretto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/508 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Adagio maestoso.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/509 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Menuetto Allegretto & Trio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/510 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Concertante Andante grazioso.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/511 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Rondeau Allegro ma non troppo.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/512 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Andantino.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/513 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Menuetto & Trio I II.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm/514 - Serenade No. 9 for orchestra in D major ('Posthorn'), K. 320 Finale Presto.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/01 - Sonata E flat major KV 67.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/02 - Sonata B flat major KV 68.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/03 - Sonata D major KV 69.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/04 - Sonata D major KV 144.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/05 - Sonata F major KV 145.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/06 - Sonata B flat major KV 212.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/07 - Sonata G major KV 241.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/08 - Sonata F major KV 224.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/09 - Sonata A major KV 225.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/10 - Sonata F major KV 244.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/11 - Sonata D major KV 245.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/12 - Sonata G major KV 274.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/13 - Sonata C major KV 328.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/14 - Sonata C major KV 336.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/15 - Sonata C major KV 263.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/16 - Sonata C major KV 278.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas/17 - Sonata C major KV 329.flac,missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/01 - Concerto for 2 pianos & orchestra E flat major KV 365 I Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/02 - Concerto for 2 pianos & orchestra E flat major KV 365 II Andante.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/03 - Concerto for 2 pianos & orchestra E flat major KV 365 III Rondo, allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/04 - Concerto for 3 pianos & orchestra F major KV 242 I Allegro.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/05 - Concerto for 3 pianos & orchestra F major KV 242 II Adagio.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/06 - Concerto for 3 pianos & orchestra F major KV 242 III Rondo, tempo di minuetto.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/07 - Rondo for piano & orchestra D major KV 382.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos/08 - Rondo for piano & orchestra A major KV 386.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Ego Sum Abbas.mp3",missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Ego Sum Abbas.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Olim Lacus Colueram.mp3",missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Olim Lacus Colueram.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Spielbuch fur Xylophon II #15.mp3",missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Tempus Est Iocundum.mp3",missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica/Tempus Est Iocundum.mp3",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Part/Part - Cantus.flac,missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Purcell - Dido And Aeneas/01 - Overture. Act One- Scene One The Palace - Dido, Queen Of Ca.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Purcell - Dido And Aeneas/02 - Act One- Scene Two The Cave - Dido, Queen Of Carthage Euge.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Purcell - Dido And Aeneas/03 - Act Two The Grove - Dido, Queen Of Carthage Eugenia Gorokh.mp3",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Purcell - Dido And Aeneas/04 - Act Three The Ships - Dido, Queen Of Carthage Eugenia Goro.mp3",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Rachmaninov/Rachmaninov - Prelude Op 23 in Gmin.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Farewell of Slavianka.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Farewell of Slavianka.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Kalinka.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Kalinka.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Kossack's Song.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Kossack's Song.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Partisan Song.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Partisan Song.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Volga Boat Song.mp3,missing_tracknumber,
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir/Russian Red Army Choir - Volga Boat Song.mp3,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Schubert/Various/Schubert - Impromptu in Ebmaj.mp3,missing_album,
CLASSICAL,/data/Music/CLASSICAL/Schubert/Various/Schubert - Impromptu in Ebmaj.mp3,missing_tracknumber,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky/Tschaikowsky - 1812 Overture - Marche Slave - Francesca da Rimini - CSO - Barenboim/001 - 1812 Overture, Op. 49.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky/Tschaikowsky - 1812 Overture - Marche Slave - Francesca da Rimini - CSO - Barenboim/002 - March Salve, Op. 31.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky/Tschaikowsky - 1812 Overture - Marche Slave - Francesca da Rimini - CSO - Barenboim/003 - Francesca da Rimini, Op. 32.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky - Complete/Piano Trio/01 - Piano Trio in A Minor, Op. 50 “In Memory of a Great Artist” I. Méditation.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky - Complete/Piano Trio/02 - Piano Trio in A Minor, Op. 50 “In Memory of a Great Artist” II. Scherzo.flac",missing_date,
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky - Complete/Piano Trio/03 - Piano Trio in A Minor, Op. 50 “In Memory of a Great Artist” III. Mélodie.flac",missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/01 - Rienzi - Overture.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/02 - Tannhäuser - Overture.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/03 - Tannhäuser - Prelude Act III.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/04 - Lohengrin - Prelude Act 1.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/05 - Lohengrin - Prelude Act III.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/06 - Die Meistersinger von Nürnberg - Overture.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/07 - Die Meistersinger von Nürnberg - Dance of the Apprenctices & Entry of the Masters (Act III).flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/08 - Parsifal - Prelude.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/09 - Der Fliegende Holländer - Overture.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/10 - Das Rheingold - Entry of the Gods into Valhalla.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/11 - Die Walküre - Ride of the Valkyries.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/12 - Siegfried Idyll.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/13 - Siegfried - Forest Murmurs.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/14 - Götterdämmerung - Siegfried's Rhine Journey.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/15 - Götterdämmerung - Siegfried's Funeral March.flac,missing_date,
CLASSICAL,/data/Music/CLASSICAL/Wagner/Orchestral Music - Klemperer/16 - Tristan und Isolde - Prelude and Liebstod.flac,missing_date,
