library,folder,tracks,artist_count,albumartist_count,album_count,date_count,formats
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi 59 Serve Chilled_ A Return To,28,27,0,2,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi Beach House,60,45,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi The Remix 2011,43,42,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi_ Beach House 04.05 [Disc 2],11,11,0,1,3,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi_ The Mix - Winter 2004 [Disc 3,13,13,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hed Kandi/Hed Kandi_ Winter Chill 06.04,32,32,0,3,4,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Holly Johnson/1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Holly Johnson/Blast,4,1,1,1,2,"m4a,mp3"
CONTEMPORARY,"/data/Music/CONTEMPORARY/Hollywood, mon amour",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hooverphonic/Blue Wonder Power Milk,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hooverphonic/More Sweet Music [Disc 2],3,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hooverphonic/No More Sweet Music,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Hooverphonic/The Magnificent Tree,11,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/House of Pain/100 R&B Classics Original Anthems,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/House of Pain/1992 Top 100,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/House of Pain/Tommy Boy Greatest Hits,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/House of Pain/Unknown Album,2,2,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Housemartins/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Hungarian Dances,22,3,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 10,14,14,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 11,17,17,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 12,16,16,0,1,4,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 4,15,3,0,1,0,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 6,15,14,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes 9,16,16,0,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Hôtel Costes/Hôtel Costes, Vol. 7",16,16,1,1,2,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/14,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/Billboard Top 100 of 1986,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/Billboard Top 100 of 1988,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/INXS The greatest hits,16,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/Live Baby Live,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/The Swing,10,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/The Years 1979 -1997,2,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/Unknown Album,4,1,0,0,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/INXS/Welcome to wherever you are,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/I_Cube/Paris Lounge 2 _ Paris by Night,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Ibiza Chilled Classics _ Classic Baleari,1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Ibiza Chillout Top 50, Vol. 2 (Balearic",1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Ibiza Lounge (Cool Jazz Edition)/Ibiza Lounge (Cool Jazz Edition),1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Ibiza Lounge 2/Ibiza Lounge 2,3,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Ibiza Mix/In The Mix Ibiza '98 [UK] Disc 2,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Ibiza Summer Night Lounge - Pure Baleari,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Ice Cube/1993 Top 100,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Ice Cube/Check Yo Self [Single],2,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Ice Cube/Unknown Album,2,2,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Idol Songs - 11 of the Best,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Iggy & The Stooges/As Heard On Radio Soulwax Pt. 2,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Iggy & The Stooges/Unknown Album,3,3,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Imagine Dragons/Night Visions,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Imogen Heap/Speak for Yourself,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Indila/Mini World (Deluxe),1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Inna Modja/Life (Radio Edit) - Single,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Interpol/Antics,9,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Inxs - Kick,12,1,1,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Irma Chill Out Cafè Volume Nove, Vol. 2",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Iron & Wine/Boy With A Coin,3,1,1,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Iron & Wine/Flightless Bird, American Mouth - Single",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Iron & Wine/Garden State,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Iron & Wine/Our Endless Numbered Days,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Iron & Wine/The Creek Drank The Cradle,11,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Iron & Wine/The Shepherd's Dog,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Isabelle Antena/Issy Does It,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/J-walk/A Night On the Rocks,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/BBTop100,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Best Of Black 04 CD 2,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Billboard Top 100 Hits Of 2003,2,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Billboard Top 100 of 2004,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Change Ya Clothes-Promo_CDS,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Collision Course Disc 1,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Empire State of Mind (feat. Alicia Keys),2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/H To The Izzo-Promo CDS,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Reasonable Doubt,15,7,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Roc La Familia,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/JAY-Z/Unknown Album,4,2,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jackie Brown,17,14,0,1,11,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jaeden Camstra/V I D R I O,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Jain/Zanaka,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jakson Five/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jam The/1980,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/James Blunt/Some Kind of Trouble,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/James Vincent McMorrow/Early in the Morning (Amazon Special Edition),1,1,1,1,1,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/James Vincent McMorrow/Wicked Game (Recorded Live at St Canice Cathedral,",1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jane Birkin Feat. Feist/Open Season_ Remixes & Collabs,1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jasmine Thompson/Take Cover - EP,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jean-Michel Jarre/Electronica,16,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jean-Michel Jarre/Equinoxe,8,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jean-Michel Jarre/Oxygene,6,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jean-Michel Jarre/Waiting for Cousteau,4,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jean-Michel Jarre/Zoolook,7,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jem/Down To Earth,13,1,1,2,2,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jem/Finally Woken,11,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jem/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/2002,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/BBTop100,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/Billboard Top 100 Hits Of 2003,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/J Lo,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/Now That's What I Call Music 6,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/This is me ... then,13,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/Unknown Album,8,1,0,0,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jennifer Lopez/_                            _,1,1,0,0,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Jeroen Van Veen/Arvo Pärt- Für Anna Maria, Complete Piano Music",1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jerry Folk/To My Soul - Single,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Jess/The Dome Vol.31 CD 2,1,1,0,1,0,mp3
CONTEMPORARY,"/data/Music/CONTEMPORARY/Jesse Gallagher/Sound to See ~ Visual Music, Vol. 1",1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/Jesse Gallagher/Sound to See ~ Visual Music, Vol. 2",10,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jessie J/Price Tag,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Jessie J/Price Tag (feat. B.o.B) - EP,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Jiří Bělohlávek & Czech Philharmonic Orc/Smetana_ Má Vlast,8,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Joakim Karud/Mondays,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Joan As Police Woman/The Deep Field,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Joao Gilberto/Best Of Joao Gilberto,12,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Joao Gilberto/Best of Stan Getz,1,1,1,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Joao Gilberto/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Joaquín Sabina & Fito Páez/Enemigos Íntimos,14,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/John Denver,16,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/John H. Clarke/Acoustik Guitar,21,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/John Legend/100 R&B Classics Original Anthems,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/John Legend/Get Lifted,14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/John Legend/Live At SOB's (New York City),9,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/John Legend/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Johnny Cash/American IV- The Man Comes Around,15,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Johnny Cash/The Essential,36,1,1,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Johnny Nash/Collections_ Johnny Nash,1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/José Carreras, Luciano Pavarotti & Pláci/The Three Tenors in Concert",1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/João Gilberto _ Stan Getz/Getz_Gilberto,8,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/João Gilberto/Girl from Ipanema_ The Antonio Carlos Jobim Songbook,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/João+Astrud Gilberto; Stan Getz/Best on Verve,13,2,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Julie Delpy/Julie Delpy,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/100 R&B Classics Original Anthems,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Billboard Top 100 Hits Of 2002,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Billboard Top 100 Hits Of 2003,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Future Sex_Love Sounds,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/FutureSex _ LoveSounds,13,6,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Justified,14,4,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/LoveStoned - Single,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Man of the Woods,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Justin Timberlake/Unknown Album,7,3,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/K-Klass/Universal,11,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/KT Tunstall - Eye to the Telescope,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kaiser Chiefs - Employment,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kaiser Chiefs - Off With Their Heads,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Best Of Black 04 CD 2,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Billboard Top 100 of 2004,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Graduation,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Jarhead,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Kanye West Compliation,1,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Late Registration,20,9,1,1,2,"m4p,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Kanye West/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Karsh Kale/Realize,2,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/Aerial,16,1,1,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/Aerial_ A Sea of Honey,6,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/Aerial_ A Sky of Honey,9,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/Highlands,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/The Whole Story,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kate Bush/Unknown Album,2,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katie Melua - Call off the Search,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katie Melua/Call Off The Search,12,1,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katie Melua/Pictures,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katie Melua/Piece By Piece,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katie Melua/Piece By Piece [Bonus Tracks],15,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Katy Perry Feat. Snoop Doggꀁ/UK TOP40 Single Charts,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katy Perry/I Kissed A Girl - Single,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katy Perry/Roar - Single,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Katy Perry/Unknown Album,1,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Keep Calm and Feel the Reggae,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kelly Joyce/Vivre La Vie,4,1,0,1,0,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenneth Bager/Fragments from a Space Cadet,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Roger/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers & Dolly Parton/Billboard Top 100 of 1984,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers & Kim Carnes/Billboard Top 100 of 1980,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers & Sheena Easton/Billboard Top 100 of 1983,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers & The First Edition/Classic Country 1965-1969 - Disc 1,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers & The First Edition/Unknown Album,2,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/20 Greatest Hits,20,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Billboard Top 100 of 1977,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Billboard Top 100 of 1979,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Billboard Top 100 of 1980,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Billboard Top 100 of 1981,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Billboard Top 100 of 1982,4,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kenny Rogers/Unknown Album,2,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kim Wilde - The Very Best Of,16,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kinks/1983,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kinks/Billboard Top 100 of 1983,2,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kinks/Kinks Greatest Hits!,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kinks/Unknown Album,5,1,0,0,3,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Koop/Waltz For Koop,9,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Koresma/Bridges - Single,2,1,1,1,2,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk - Autobahn,5,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk - Radioactivity,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk/Radio-Aktivity,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk/The Man Machine (2009 Digital Remaster),1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk/The Mix,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kraftwerk/Tour De France Soundtracks,12,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kruder & Dorfmeister/Summer Chill Classics [Disc 1],1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Auldist/Just Say,1,1,1,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue - Ultimate Kylie,34,2,1,2,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/1989,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Aphrodite,12,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Billboard Top 100 Hits Of 2002,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Billboard Top 100 of 1988,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Body Language [US],14,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Can't Get You Out Of My Head (Maxi),1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Fever,12,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Fever (Special Edition) [Bonus,7,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Now53 CD1,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Summer Hits 2004 CD 2,1,1,0,1,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/UK TOP40 Single Charts,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/Unknown Album,5,2,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/X,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Kylie Minogue/_   _,1,1,0,0,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/LLoyd Cole & The Commotions/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/LOUNGE 2004/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/LP/Death Valley - EP,1,1,1,1,1,m4a
CONTEMPORARY,"/data/Music/CONTEMPORARY/LSD/LABRINTH, SIA & DIPLO PRESENT... LSD",18,1,1,1,8,"m4a,mp3"
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/Lady Gaga,16,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/Lady Gaga THE FAME Special Edition 2009,23,2,1,1,2,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/The Fame Monster,2,2,1,2,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/The Fame Monster CD1,8,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/The Fame Monster CD2,16,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/UK TOP40 Single Charts,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lady GaGa/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Between Darkness And Wonder,11,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Cafe Del Mar-The Best Of CD2,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Classic Chilled Ibiza,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Fear Of Fours,16,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Lamb,9,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Nova Tunes - Volume 5,1,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/Unknown Album,1,1,0,0,0,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/What Sound,13,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lamb/What Sound (Limited Edition Disc 1),10,1,0,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lambchop/Summer Chill Classics [Disc 2],1,1,0,1,1,m4a
CONTEMPORARY,/data/Music/CONTEMPORARY/Lana Del Rey/Big Eyes- Music From The Original Motion Picture,1,1,1,1,1,mp3
CONTEMPORARY,/data/Music/CONTEMPORARY/Lana Del Rey/Born to Die,24,1,1,2,1,"m4a,mp3"
